"page_id","phrase_id","source_lane","pageKind","relationship_id","source_kind","source_id","target_kind","target_id","relation_type","display_label","reason","sort_order","generated_relation_source_path","source_path","proposed_target_page_id","proposed_relation_type","proposed_display_label","proposed_reason","review_status","import_approval","approved_by","approved_at"
"viet-phrase-v500-hote-acco-there-is-no-hot-water","v500-hote-acco-there-is-no-hot-water","catalog-promoted","phrase","relation:24717a43eb41245a","phrase_page","viet-phrase-v500-hote-acco-there-is-no-hot-water","phrase_page","viet-phrase-hotel-1","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-there-is-no-hot-water.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-there-is-no-hot-water","v500-hote-acco-there-is-no-hot-water","catalog-promoted","phrase","relation:fe5773992b5ec5be","phrase_page","viet-phrase-v500-hote-acco-there-is-no-hot-water","phrase_page","viet-phrase-hotel-premium-no-hot-water","same_need_alt_context","Main phrase","Variant points back to the main phrase in the same travel need.","1","native-ios/Resources/viet-phrase-catalog.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-there-is-no-hot-water.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-there-is-no-hot-water","v500-hote-acco-there-is-no-hot-water","catalog-promoted","phrase","relation:4471b8e119b643ed","phrase_page","viet-phrase-v500-hote-acco-there-is-no-hot-water","phrase_page","viet-phrase-hotel-2","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-there-is-no-hot-water.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-there-is-no-hot-water","v500-hote-acco-there-is-no-hot-water","catalog-promoted","phrase","relation:b30799adc82be1de","phrase_page","viet-phrase-v500-hote-acco-there-is-no-hot-water","phrase_page","viet-phrase-hotel-quiet-room","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-there-is-no-hot-water.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-there-is-no-hot-water","v500-hote-acco-there-is-no-hot-water","catalog-promoted","phrase","relation:2f4c477e679cecb4","phrase_page","viet-phrase-v500-hote-acco-there-is-no-hot-water","phrase_page","viet-phrase-hotel-checkout","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-there-is-no-hot-water.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-there-is-no-hot-water","v500-hote-acco-there-is-no-hot-water","catalog-promoted","phrase","relation:552a9bc1f51c243d","phrase_page","viet-phrase-v500-hote-acco-there-is-no-hot-water","phrase_page","viet-phrase-hotel-4","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-there-is-no-hot-water.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:aa21bd13ad640330","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-1","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:bd7ebcdce6e011ee","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-3","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:0d571e7a225e30be","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-2","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:312f6fbae1cdc7bd","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-quiet-room","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:0909f991da84a322","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-checkout","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:46ac228b4370ddd4","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-check-in-polite","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:2325ab2525dfad0f","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-4","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-hote-acco-what-time-is-breakfast","v500-hote-acco-what-time-is-breakfast","catalog-promoted","phrase","relation:84255849089c590c","phrase_page","viet-phrase-v500-hote-acco-what-time-is-breakfast","phrase_page","viet-phrase-hotel-5","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v500-hote-acco-what-time-is-breakfast.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:0e4ce834b5e76a1c","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-store-1","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:7ab6a0824ae40379","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-store-4","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:60df32d0219a31e9","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-store-5","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:f1b579d694e511c2","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-store-2","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:85cc3070e26283cf","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-store-3","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:fec9cc8fcabbcb78","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-store-6","next_step_after","Explore next","Authored Explore next row links these phrase pages.","2","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:5d75e72e1ad9e7c3","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-store-7","next_step_after","Explore next","Authored Explore next row links these phrase pages.","3","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","v500-loca-serv-ever-task-can-you-fix-this","catalog-promoted","phrase","relation:0975eafdaa470d1b","phrase_page","viet-phrase-v500-loca-serv-ever-task-can-you-fix-this","phrase_page","viet-phrase-service-8","next_step_after","Explore next","Authored Explore next row links these phrase pages.","4","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-can-you-fix-this.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","v500-loca-serv-ever-task-how-long-will-it-take","catalog-promoted","phrase","relation:9cdec8f3f398eac7","phrase_page","viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","phrase_page","viet-phrase-store-1","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-how-long-will-it-take.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","v500-loca-serv-ever-task-how-long-will-it-take","catalog-promoted","phrase","relation:bb387ed29295f6b4","phrase_page","viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","phrase_page","viet-phrase-store-4","next_step_after","Explore next","Authored Explore next row links these phrase pages.","0","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-how-long-will-it-take.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","v500-loca-serv-ever-task-how-long-will-it-take","catalog-promoted","phrase","relation:240552bbdfb19514","phrase_page","viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","phrase_page","viet-phrase-store-5","next_step_after","Explore next","Authored Explore next row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-how-long-will-it-take.json","","","","","not_started","","",""
"viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","v500-loca-serv-ever-task-how-long-will-it-take","catalog-promoted","phrase","relation:27142f3e8161f426","phrase_page","viet-phrase-v500-loca-serv-ever-task-how-long-will-it-take","phrase_page","viet-phrase-store-2","see_also","Useful nearby phrases","Authored Useful nearby phrases row links these phrase pages.","1","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v500-loca-serv-ever-task-how-long-will-it-take.json","","","","","not_started","","",""
